          (  73,   75) (  64,   60) (  75,   69) (  68,   72) (  75,   86) (  65,   65) (  66,   67) (  69,   71) (  62,   65) (  57,   62)
          (  71,   72) (  33,   79) ( 103,   87) (  57,   61) (  47,   70) (  58,   92) (  69,   61) (  69,   58) (  46,   68) (  66,   58)
          (  63,   53) (  65,   68) (  84,   62) (  37,   59) (  71,   59) (  87,   71) (  51,   67) (  79,   76) (  50,   75) (  78,   72)
          (  52,   59) (  76,   63) (  82,   79) (  56,   66) (  59,   67) (  55,   71) (  96,   57) (  91,   76) (  56,   61) (  75,   69)
          (  47,   69) (  69,   76) (  60,   75) (  72,   61) (  80,   68) (  57,   70) (  48,   68) (  72,   63) (  89,   67) (  47,   60)
          (  75,   77) (  64,   61) (  60,   63) (  70,   57) (  64,   57) (  38,   68) (  99,   82) (  64,   60) (  55,   58) (  92,   64)
          (  73,   66) (  40,   49) (  73,   74) (  69,   68) (  74,   76) (  74,   51) (  38,   71) (  93,   76) (  68,   76) (  55,   87)
          (  74,   74) (  71,   79) (  64,   82) (  69,   58) (  61,   76) (  64,   71) (  74,   54) (  74,   68) (  71,   71) (  46,   60)
          (  66,   79) (  71,   71) (  59,   56) (  81,   76) (  75,   69) (  52,   55) (  68,   78) (  82,   64) (  47,   72) (  71,   84)
          (  74,   60) (  75,   67) (  65,   80) (  72,   85) (  84,   71) (  39,   72) (  80,   59) (  57,   54) (  91,   71) (  48,   67)
          (  57,   68) (  80,   67) ( 109,   73) (  38,   58) (  55,   56) (  65,   68) (  64,   60) (  64,   55) ( 101,   59) (  72,   68)
          (  64,   69) (  69,   69) (  59,   75) (  62,   65) (  75,   71) (  68,   77) (  66,   73) (  66,   76) (  65,   72) (  92,   81)
          (  65,   62) (  61,   59) (  64,   64) (  63,   65) (  83,   81) (  46,   57) (  91,   63) (  65,   66) (  70,   64) (  58,   72)
          (  73,   63) (  84,   58) (  63,   71) (  58,   78) (  71,   70) (  80,   65) (  54,   60) (  49,   68) (  98,   84) (  58,   80)
          (  83,   84) (  80,   58) (  57,   59) (  68,   81) (  66,   72) (  78,   68) (  57,   74) (  64,   73) (  51,   56) (  68,   70)
          (  71,   70) (  71,   73) (  75,   61) (  74,   60) (  72,   81) (  39,   50) (  73,   81) (  52,   68) (  71,   74) (  66,   61)
          (  49,   46) (  74,   71) (  70,   67) (  46,   87) (  72,   69) (  79,   67) (  43,   57) (  78,   62) (  47,   74) (  71,   78)
          (  66,   68) (  56,   70) (  67,   86) (  72,   68) (  56,   66) (  66,   66) (  65,   53) (  74,   72) (  63,   88) (  82,   60)
         
node   3 sent_total  46798  recv_total  46993

node   4  (   1,    0) (   0,    0) (   1,    4) (  23,    9) (  21,    6) (  76,   24) (  97,   38) (  82,   88) ( 103,   98) (  74,   80)
          (  96,   73) (  76,   95) (  75,   92) (  96,   86) (  94,   87) (  78,   93) ( 100,   96) (  90,   77) (  82,   99) (  74,   70)
          (  56,   95) ( 128,   86) (  72,   81) ( 106,   97) (  71,   70) (  95,  105) (  73,   73) (  77,   89) (  98,  112) (  86,   87)
          (  66,   73) (  95,   81) ( 103,   84) (  27,   92) ( 131,   81) (  81,   86) (  80,   76) (  76,   73) (  64,   95) ( 108,   90)
          (  74,   83) (  95,   87) (  70,   96) (  83,   75) ( 101,   81) (  62,   95) ( 101,  108) (  70,   81) ( 103,   88) (  91,   72)
          (  91,   97) (  76,   80) (  55,   94) ( 101,   71) (  67,   67) (  96,  101) (  62,   83) (  62,   74) (  74,   69) (  74,   79)
          (  97,   67) (  54,   75) (  89,   69) (  63,   75) ( 100,   82) (  67,   74) (  61,   65) (  88,   77) (  38,   75) (  70,   75)
          (  86,   75) (  87,   88) (  85,   74) (  59,   68) ( 102,   73) (  61,   83) (  79,   81) (  90,   75) (  54,   92) (  97,   60)
          (  60,   80) (  68,   57) (  65,   72) (  63,   72) (  73,   80) (  81,   59) (  90,   67) (  59,   80) (  91,   90) (  80,   74)
          (  92,   65) (  52,   79) (  65,   68) (  92,   93) (  79,   73) (  70,   87) (  95,   77) (  58,   86) (  71,   70) ( 111,   97)
          (  63,   68) (  68,   92) (  86,   98) (  66,   49) (  48,   62) (  67,   55) (  64,   48) (  87,   77) (  66,   78) (  74,   51)
          (  56,   48) (  82,   58) (  49,   49) (  63,   56) (  72,   67) (  59,   71) (  86,   67) (  75,   56) (  79,   67) (  33,   50)
          (  80,   73) (  70,   61) (  76,   46) (  61,   70) (  69,   61) (  62,   69) (  47,   60) (  61,   55) (  44,   59) (  69,   58)
          (  69,   61) (  65,   49) (  38,   45) (  73,   73) (  73,   53) (  53,   60) (  70,   68) (  42,   62) (  63,   72) (  63,   60)
          (  79,   75) (  50,   63) (  71,   51) (  60,   54) (  67,   75) (  45,   43) (  57,   67) (  75,   64) (  51,   52) (  57,   63)
          (  78,   58) (  53,   56) (  35,   49) (  65,   65) (  63,   63) (  44,   49) (  66,   47) (  69,   60) (  44,   60) (  72,   63)
          (  55,   71) (  65,   63) (  60,   65) (  41,   55) (  78,   71) (  70,   59) (  86,   67) (  45,   65) (  66,   69) (  72,   74)
          (  67,   47) (  71,   87) (  48,   76) (  78,   68) (  55,   61) (  62,   58) (  57,   55) (  79,   71) (  47,   50) (  73,   59)
          (  55,   66) (  31,   52) (  72,   64) (  64,   46) (  83,   57) (  61,   58) (  31,   58) (  82,   66) (  55,   55) (  74,   57)
          (  61,   64) (  66,   73) (  45,   51) (  83,   59) (  74,   55) (  60,   75) (  59,   62) (  64,   58) (  58,   57) (  53,   67)
          (  72,   60) (  61,   77) (  57,   63) (  38,   44) (  46,   46) (  83,   73) (  78,   56) (  61,   59) (  65,   66) (  65,   76)
          (  60,   56) (  61,   63) (  45,   51) (  55,   51) (  73,   58) (  43,   49) (  60,   65) (  65,   55) (  42,   82) (  63,   55)
          (  50,   66) (  50,   58) (  48,   68) (  77,   57) (  67,   59) (  54,   64) (  70,   67) (  74,   74) (  38,   51) (  45,   60)
          (  84,   58) (  59,   78) (  38,   59) (  60,   57) (  75,   52) (  59,   65) (  36,   45) (  79,   77) (  49,   58) (  48,   62)
          (  63,   60) (  48,   46) (  75,   64) (  65,   59) (  44,   57) (  76,   58) (  54,   64) (  55,   60) (  54,   54) (  56,   50)
          (  78,   66) (  49,   56) (  73,   47) (  66,   67) (  50,   50) (  74,   64) (  65,   63) (  61,   59) (  75,   80) (  53,   58)
          (  69,   67) (  58,   59) (  62,   64) (  54,   59) (  73,   52) (  60,   50) (  60,   69) (  59,   66) (  55,   53) (  70,   60)
          (  67,   74) (  69,   68) (  46,   53) (  65,   53) (  38,   45) (  81,   55) (  60,   44) (  57,   53) (  53,   55) (  77,   52)
          (  66,   57) (  62,   59) (  40,   55) (  95,   62) (  51,   44) (  67,   74) (  57,   60) (  68,   69) (  73,   67) (  44,   37)
          (  84,   66) (  47,   60) (  71,   66) (  57,   57) (  67,   60) (  43,   66) (  51,   61) (  62,   60) (  29,   49) (  87,   65)
          (  50,   67) (  83,   65) (  72,   69) (  67,   69) (  74,   63) (  64,   82) (  80,   73) (  61,   66) (  57,   58) (  73,   59)
          (  73,   69) (  62,   67) (  89,   70) (  67,   54) (  54,   88) (  71,   63) (  55,   65) (  64,   89) (  56,   55) (  63,   59)
          (  72,   80) (  64,   63) (  78,   68) (  67,   75) (  51,   67) (  82,   59) (  47,   66) (  92,   69) (  64,   65) (  73,   51)
          (  68,   70) (  63,   70) (  69,   68) (  68,   77) (  58,   61) (  89,   70) (  60,   73) (  76,   66) (  76,   75) (  63,   57)
          (  77,   70) (  67,   67) (  71,   63) (  57,   78) (  49,   64) (  73,   58) (  82,   56) (  58,   56) (  69,   55) (  74,   68)
          (  54,   59) (  77,   83) (  80,   76) (  75,   69) (  76,   74) (  58,   44) (  77,   64) (  64,   73) (  76,   67) (  48,   48)
          (  65,   84) (  88,   87) (  85,   74) (  41,   50) (  75,   67) (  48,   53) (  89,   81) (  76,   58) (  53,   61) (  94,   69)
          (  58,   75) (  62,   81) (  39,   76) ( 108,   64) (  55,   51) (  55,   73) (  57,   54) (  63,   70) (  89,   70) (  74,   62)
          (  69,   59) (  48,   64) (  72,   70) (  65,   59) (  82,   71) (  71,   70) (  67,   81) (  70,   77) (  75,   80) (  86,   77)
          (  48,   71) (  69,   72) (  76,   65) (  73,   72) (  61,   68) (  62,   56) (  74,   84) (  80,   53) (  82,   84) (  49,   77)
          (  82,   78) (  63,   64) (  71,   72) (  93,   88) (  43,   69) (  61,   70) (  83,   64) (  58,   62) (  64,   65) (  91,   81)
          (  59,   54) (  65,   72) (  55,   71) (  77,   76) (  46,   54) (  69,   81) (  72,   77) (  79,   78) (  64,   67) (  76,   77)
          (  52,   57) (  74,   68) (  70,   63) (  66,   66) (  65,   65) (  76,   58) (  67,   76) (  63,   63) (  71,   72) (  86,   66)
          (  55,   73) (  66,   74) (  61,   70) (  81,   65) (  60,   81) (  52,   55) ( 103,   75) (  45,   80) (  76,   70) (  55,   59)
          (  54,   59) (  75,   76) (  87,   56) (  49,   67) (  94,   70) (  55,   70) (  71,   64) (  42,   72) (  91,   65) (  47,   82)
          (  75,   64) (  80,   80) (  61,   68) (  55,   47) (  70,   61) (  86,   67) (  55,   69) (  83,   74) (  65,   69) (  63,   70)
          (  83,   72) (  42,   67) (  94,   73) (  71,   74) (  49,   64) (  63,   80) (  70,   70) (  69,   71) (  61,   62) (  55,   73)
          (  67,   74) (  51,   69) (  64,   58) (  88,   75) (  68,   59) (  42,   67) (  91,   80) (  40,   60) (  75,   59) (  68,   58)
          (  75,   75) (  48,   60) (  73,   63) (  71,   85) (  74,   48) (  80,   83) (  58,   63) (  76,   65) (  64,   61) (  52,   72)
          (  76,   71) (  58,   57) (  90,   83) (  57,   78) (  73,   72) (  55,   66) (  67,   82) (  53,   65) (  66,   71) (  86,   75)
          (  61,   57) (  74,   75) (  73,   71) (  47,   64) (  80,   67) (  61,   77) (  78,   60) (  75,   70) (  71,   78) (  70,   74)
          (  76,   83) (  65,   71) (  58,   84) (  86,   78) (  69,   55) (  63,   77) (  49,   72) (  75,   63) (  75,   70) (  72,   70)
          (  61,   64) (  72,   71) (  71,   79) (  89,   79) (  54,   63) (  57,   62) (  74,   58) (  80,   68) (  60,   69) (  51,   63)
          (  73,   60) (  76,   62) (  49,   58) (  67,   60) (  91,   68) (  51,   61) (  66,   67) (  95,   64) (  43,   69) (  76,   79)
          (  62,   63) (  64,   73) (  77,   68) (  71,   62) (  67,   74) (  72,   78) (  60,   67) (  80,   58) (  74,   68) (  73,   78)
          (  60,   69) (  66,   64) (  98,   93) (  58,   64) (  85,   80) (  41,   57) (  83,   83) (  68,   70) (  38,   65) (  69,   64)
          (  80,   68) (  76,   62) (  56,   58) (  71,   73) (  74,   75) (  65,   67) (  41,   52) (  84,   68) (  71,   65) (  72,   72)
          (  65,   65) (  53,   68) (  77,   89) (  47,   64) (  86,   70) (  83,   60) (  58,   61) (  74,   74) (  70,   75) (  57,   57)
          (  89,   82) (  62,   75) (  59,   64) (  80,   70) (  53,   58) (  65,   88) (  55,   66) (  73,   63) (  69,   69) (  73,   63)
          (  85,   69) (  49,   67) (  73,   67) (  88,   65) (  70,   69) (  65,   62) (  72,   58) (  66,   74) (  68,   63) (  62,   82)
          (  63,   64) (  51,   69) (  99,   72) (  39,   64) (  81,   81) (  69,   63) (  64,   75) (  66,   66) (  58,   57) (  73,   72)
          (  68,   71) (  40,   66) (  95,   78) (  76,   69) (  67,   62) (  56,   62) (  50,   52) (  85,   79) (  74,   66) (  58,   73)
          (  64,   65) (  82,   67) (  46,   59) ( 104,   74) (  39,   74) (  86,   68) (  66,   83) (  50,   67) (  70,   77) (  73,   67)
          (  55,   74) (  72,   61) (  81,   80) (  70,   74) (  77,   73) (  48,   66) (  90,   70) (  60,   63) (  82,   64) (  55,   75)
          (  54,   64) (  57,   63) (  76,   61) (  91,   61) (  48,   66) (  67,   80) (  81,   70) (  58,   66) (  67,   68) (  55,   55)
          (  77,   75) (  56,   61) (  62,   71) (  59,   56) (  91,   69) (  66,   72) (  82,   66) (  71,   58) (  64,   66) (  87,   80)
          (  64,   52) (  38,   68) ( 105,   63) (  66,   63) (  54,   69) (  89,   62) (  65,   79) (  71,   74) (  72,   64) (  46,   41)
          (  75,   89) (  66,   69) (  87,   81) (  53,   47) (  93,   66) (  66,   63) (  65,   69) (  48,   60) (  68,   74) (  84,   65)
          (  71,   77) (  87,   82) (  66,   69) (  61,   75) (  42,   52) (  82,   73) (  67,   57) (  83,   70) (  53,   52) (  68,   97)
          (  63,   61) (  86,   69) (  42,   72) (  84,   56) (  62,   65) (  83,   71) (  71,   69) (  76,   64) (  75,   69) (  52,   77)
         
node   4 sent_total  47243  recv_total  47056

node   5  (   0,    0) (   1,    0) (   0,    0) (  15,    5) (  28,   13) (  52,   20) ( 102,   74) (  51,   79) ( 106,   84) (  95,   85)
          (  71,   78) (  78,   83) ( 126,   88) (  65,   78) (  99,  102) (  74,   90) (  99,  102) (  73,   85) (  62,   85) ( 112,   95)
          (  77,   83) (  49,   65) (  95,   82) (  91,   64) (  83,   76) (  54,   83) ( 107,   83) (  82,   84) (  91,   84) (  72,  102)
          (  81,   69) (  80,   94) (  88,  100) ( 110,   96) ( 110,   84) (  40,   86) (  85,   85) (  99,   80) (  69,   91) (  80,   78)
          ( 117,   88) (  42,   77) ( 134,   79) (  90,   85) (  78,   89) (  87,   94) (  45,   85) ( 105,   98) (  74,   67) ( 123,   93)
          (  53,   78) (  93,   94) (  48,   74) (  96,   84) (  69,   68) (  75,   70) (  82,   71) ( 103,   84) (  75,   72) (  45,   63)
          ( 118,   94) (  54,   95) (  75,   74) (  55,   73) (  91,   75) (  73,   77) (  77,   81) (  50,   76) (  96,   86) (  62,   73)
          (  69,   66) (  97,   82) (  49,   61) ( 112,   92) (  90,   81) (  90,   65) (  42,   74) (  73,   68) (  88,   81) (  53,   61)
          (  72,   75) ( 112,   64) (  45,   59) ( 101,   93) (  88,   73) (  73,   85) (  91,   81) (  73,   94) (  67,   80) (  91,   73)
          (  66,   61) (  63,   75) (  78,   66) (  63,   81) (  69,   67) (  99,   76) (  67,   70) (  77,   82) (  58,   62) (  86,   68)
          (  92,   90) (  73,   69) (  61,   71) (  46,   39) (  63,   74) (  69,   65) (  80,   50) (  44,   63) (  80,   62) (  68,   63)
          (  69,   63) (  77,   56) (  59,   79) (  64,   58) (  92,   69) (  60,   55) (  65,   62) (  54,   60) (  94,   59) (  64,   50)
          (  78,   71) (  52,   57) ( 115,   71) (  40,   64) (  83,   54) (  56,   57) (  62,   54) (  79,   72) (  53,   58) (  71,   82)
          (  48,   68) (  59,   70) (  73,   49) (  42,   54) (  71,   61) (  57,   57) (  57,   64) (  76,   60) (  58,   70) (  60,   57)
          (  64,   69) (  57,   59) (  59,   55) (  82,   71) (  37,   57) (  80,   60) (  82,   64) (  39,   58) (  75,   48) (  49,   64)
          (  71,   69) (  72,   54) (  54,   63) (  77,   61) (  51,   71) (  70,   72) (  51,   72) (  63,   59) (  65,   47) (  47,   74)
          (  79,   61) (  58,   67) (  59,   53) (  50,   67) (  76,   53) (  40,   65) (  72,   56) (  55,   61) (  71,   65) (  77,   66)
          (  66,   56) (  63,   70) (  47,   69) (  65,   62) (  66,   63) (  61,   64) (  59,   59) (  65,   64) (  61,   55) (  71,   63)
          (  44,   65) (  56,   57) (  37,   53) (  61,   60) (  66,   57) (  79,   74) (  82,   67) (  31,   54) (  73,   63) (  56,   65)
          (  63,   63) (  65,   57) (  59,   53) (  81,   64) (  42,   62) (  72,   77) (  47,   62) (  59,   71) (  79,   66) (  69,   58)
          (  40,   44) (  81,   56) (  55,   58) (  73,   57) (  58,   51) (  60,   70) (  61,   58) (  33,   55) (  72,   67) (  50,   57)
          (  61,   68) (  57,   62) (  56,   44) (  53,   50) (  55,   61) (  88,   69) (  51,   69) (  60,   49) (  60,   49) (  71,   59)
          (  39,   55) (  69,   61) (  46,   46) (  59,   70) (  76,   61) (  62,   56) (  63,   80) (  64,   62) (  57,   53) (  60,   64)
          (  65,   59) (  60,   75) (  57,   56) (  56,   60) (  52,   58) (  62,   71) (  59,   59) (  63,   69) (  65,   53) (  37,   59)
          (  69,   67) (  56,   69) (  76,   53) (  70,   64) (  50,   64) (  60,   34) (  49,   65) (  83,   68) (  36,   52) (  63,   51)
          (  84,   67) (  54,   70) (  27,   53) (  59,   67) (  60,   52) (  65,   74) (  62,   48) (  55,   74) (  41,   80) (  81,   58)
          (  45,   71) (  57,   78) (  64,   56) (  82,   66) (  52,   55) (  57,   52) (  76,   61) (  45,   67) (  62,   57) (  58,   61)
          (  55,   62) (  67,   71) (  72,   47) (  52,   54) (  68,   54) (  50,   75) (  65,   62) (  69,   63) (  39,   59) (  73,   60)
          (  61,   59) (  78,   67) (  56,   70) (  75,   70) (  59,   60) (  37,   59) (  72,   65) (  54,   78) (  50,   60) (  58,   53)
          (  60,   62) (  70,   51) (  60,   51) (  69,   64) (  16,   53) (  59,   56) (  69,   48) (  63,   52) (  41,   61) (  49,   66)
          (  89,   77) (  54,   43) (  70,   78) (  80,   74) (  63,   67) (  93,   62) (  55,   70) (  75,   77) (  57,   77) (  88,   64)
          (  75,   67) (  69,   71) (  29,   62) (  84,   70) (  64,   78) (  77,   70) (  80,   62) (  55,   65) (  82,   68) (  77,   67)
          (  41,   60) (  79,   54) (  54,   42) (  72,   76) (  64,   60) (  71,   84) (  83,   79) (  74,   53) (  64,   75) (  64,   76)
          (  64,   68) (  81,   80) (  30,   58) (  94,   59) (  56,   55) (  73,   66) (  63,   84) (  90,   69) (  40,   58) (  55,   61)
          (  96,   55) (  48,   92) (  61,   63) (  77,   79) (  50,   62) (  90,   68) (  53,   67) (  73,   82) (  54,   60) (  66,   82)
          (  77,   62) (  79,   57) (  71,   82) (  57,   61) (  52,   61) (  55,   79) (  79,   68) (  80,   68) (  58,   77) (  52,   65)
          (  66,   65) (  80,   71) (  83,   79) (  72,   70) (  79,   73) (  84,   74) (  41,   63) (  80,   65) (  90,   68) (  55,   49)
          (  69,   74) (  57,   72) (  80,   64) (  75,   64) (  58,   73) (  65,   68) (  75,   65) (  91,   62) (  33,   65) (  77,   64)
          (  57,   67) (  59,   59) (  75,   73) (  75,   84) (  50,   66) (  69,   72) (  84,   73) (  45,   64) (  81,   72) (  67,   74)
          (  68,   63) (  60,   71) (  80,   51) (  90,   65) (  36,   64) (  97,   70) (  60,   73) (  73,   70) (  45,   60) (  81,   77)
          (  63,   54) (  75,   64) (  64,   76) (  43,   66) (  85,   74) (  61,   54) (  73,   61) (  66,   79) (  62,   46) (  66,   77)
          (  58,   68) (  73,   72) (  72,   70) (  60,   68) (  76,   69) (  52,   49) (  62,   69) (  82,   72) (  49,   61) (  54,   70)
          (  65,   73) (  82,   74) (  65,   75) (  96,   77) (  53,   52) (  67,   56) (  63,   82) (  85,   83) (  40,   67) (  86,   82)
          (  82,   66) (  72,   78) (  59,   71) (  80,   67) (  41,   66) (  67,   58) ( 102,   72) (  43,   53) (  70,   65) (  87,   83)
          (  55,   60) (  84,   74) (  62,   54) (  81,   82) (  54,   65) (  80,   74) (  67,   66) (  53,   69) (  53,   54) (  72,   57)
          (  48,   60) (  90,   74) (  64,   73) (  72,   59) (  53,   63) (  84,   67) (  78,   77) (  38,   56) (  72,   66) (  69,   71)
          (  71,   66) (  73,   73) (  68,   63) (  57,   57) (  73,   72) (  62,   66) (  56,   62) (  64,   70) (  73,   64) (  68,   74)
          (  61,   70) (  62,   69) (  80,   62) (  56,   58) ( 106,   77) (  49,   59) (  64,   66) (  68,   64) (  41,   52) (  69,   57)
          (  80,   69) (  78,   69) (  76,   73) (  39,   55) ( 103,   67) (  67,   69) (  45,   59) (  76,   73) (  83,   63) (  67,   66)
          (  64,   59) (  54,   75) (  58,   57) (  79,   72) (  78,   70) (  67,   69) (  64,   79) (  52,   58) (  73,   65) (  55,   69)
          (  66,   73) (  63,   71) (  84,   71) (  60,   53) (  71,   71) (  47,   58) (  88,   62) (  55,   63) (  67,   49) (  81,   72)
          (  77,   70) (  55,   84) (  76,   63) (  65,   73) (  59,   56) (  73,   65) (  59,   60) (  52,   56) (  65,   82) (  58,   65)
          (  90,   81) (  75,   75) (  62,   67) (  98,   82) (  57,   76) (  79,   63) (  62,   74) (  62,   53) (  49,   68) (  87,   64)
          (  70,   50) (  63,   75) (  61,   78) (  86,   64) (  47,   55) (  67,   77) (  72,   68) (  64,   60) (  67,   70) (  71,   70)
          (  65,   76) (  64,   86) (  64,   57) (  55,   65) (  81,   74) (  74,   70) (  49,   74) (  49,   69) ( 107,   86) (  70,   58)
          (  73,   65) (  52,   56) (  75,   58) (  90,   66) (  41,   60) (  97,   76) (  52,   63) (  67,   56) (  69,   64) (  85,   62)
          (  78,   74) (  43,   62) (  79,   81) (  67,   79) (  47,   62) (  68,   79) (  94,   65) (  69,   70) (  57,   74) (  83,   79)
          (  65,   59) (  58,   79) (  81,   69) (  74,   48) (  47,   74) (  82,   81) (  65,   62) (  65,   68) (  50,   67) (  74,   59)
          (  68,   80) (  58,   60) (  78,   67) (  69,   60) (  51,   71) (  61,   62) (  51,   78) (  74,   78) (  89,   74) (  57,   67)
          (  83,   74) (  65,   56) (  83,   70) (  41,   64) (  87,   69) (  65,   89) (  51,   69) (  65,   55) (  81,   62) (  49,   59)
          (  91,   77) (  59,   48) (  64,   79) (  62,   58) (  67,   61) (  86,   69) (  51,   67) (  79,   83) (  57,   57) (  73,   63)
          (  67,   79) (  84,   77) (  78,   74) (  53,   59) (  65,   65) (  72,   76) (  75,   64) (  76,   68) (  71,   64) (  84,   76)
          (  60,   54) (  67,   73) (  67,   76) (  74,   79) (  87,   70) (  37,   62) (  60,   67) (  64,   51) (  63,   66) (  81,   59)
          (  59,   61) (  54,   75) (  62,   69) (  89,   73) (  65,   67) (  63,   73) (  83,   65) (  58,   56) (  62,   60) (  98,   65)
          (  64,   68) (  38,   84) (  75,   68) (  57,   63) (  75,   72) (  67,   81) (  55,   55) (  65,   70) (  87,   73) (  63,   74)
          (  78,   63) (  48,   66) (  75,   70) ( 100,   76) (  49,   75) (  54,   75) (  72,   69) (  91,   82) (  66,   52) (  57,   69)
          (  84,   75) (  81,   77) (  57,   71) (  72,   73) (  74,   79) (  72,   79) (  50,   61) (  82,   70) (  66,   49) (  73,   59)
          (  67,   59) (  75,   79) (  47,   70) (  76,   73) (  63,   82) (  76,   84) (  71,   74) (  52,   63) (  59,   65) ( 106,   82)
          (  58,   73) (  74,   65) (  71,   66) (  68,   63) (  89,   71) (  41,   64) (  73,   73) (  73,   68) (  85,   67) (  70,   74)
          (  47,   64) (  84,   77) (  60,   66) (  55,   59) (  61,   68) (  60,   81) (  82,   71) (  92,   80) (  45,   81) (  67,   74)
         
node   5 sent_total  47109  recv_total  47006

node   6  (   0,    0) (   1,    0) (   0,    0) (   5,    5) (  42,   14) (  60,   21) (  70,   61) ( 102,   90) (  71,   90) (  92,   81)
          (  91,   86) (  97,   88) (  77,  104) (  54,   82) ( 104,   83) (  64,   78) (  87,   88) (  73,   92) ( 102,   78) (  87,   63)
          (  63,   80) ( 125,   88) (  70,   91) (  66,   82) ( 111,   87) (  72,  109) (  81,   77) (  78,   84) (  84,   82) ( 100,  100)
          (  73,   69) ( 103,   91) (  60,   93) (  61,   90) ( 116,   78) (  69,   98) ( 110,   80) (  90,   71) (  87,   96) (  84,   82)
          (  83,   79) (  96,   94) (  74,   78) (  90,   85) (  47,   72) ( 120,   70) (  97,   83) (  88,   95) (  77,  107) ( 101,   85)
          (  77,   81) (  82,   77) (  91,   81) (  66,   80) (  46,   66) (  67,   92) ( 107,   80) (  56,   77) (  83,   73) (  76,   80)
          (  77,   68) (  73,   91) (  60,   69) (  98,   56) (  72,   82) (  83,   88) (  67,   77) (  54,   66) (  77,   78) (  89,   63)
          (  89,   72) (  70,   67) (  61,   82) (  75,   87) (  56,   83) (  99,   71) (  64,   76) (  74,   65) (  92,   98) (  62,   59)
          (  83,   79) (  88,   82) (  72,   69) (  53,   77) ( 101,   94) (  47,   79) (  74,   76) (  86,   81) (  66,   79) (  64,   79)
          ( 103,   79) (  66,   78) (  69,   66) (  68,   64) ( 107,   86) (  66,   78) (  74,   79) (  83,   80) (  74,   84) (  91,   78)
          (  79,   82) (  79,   82) (  61,   80) (  58,   59) (  93,   70) (  40,   60) (  87,   62) (  73,   58) (  70,   63) (  55,   71)
          (  81,   54) (  73,   61) (  66,   69) (  46,   52) (  91,   75) (  58,   72) (  58,   59) (  90,   63) (  38,   51) (  83,   65)
          (  80,   55) (  41,   46) ( 115,   70) (  51,   73) (  58,   50) (  34,   60) (  98,   62) (  49,   60) (  60,   59) (  69,   68)
          (  54,   59) (  66,   69) (  50,   57) (  66,   59) (  63,   59) (  63,   64) (  56,   54) (  67,   49) (  73,   71) (  69,   56)
          (  64,   65) (  66,   67) (  62,   53) (  56,   76) (  79,   68) (  39,   67) (  76,   63) (  37,   73) (  68,   62) (  49,   53)
          (  62,   53) (  58,   59) (  64,   59) (  49,   56) (  63,   74) (  54,   70) (  75,   57) (  35,   71) (  77,   61) (  57,   65)
          (  65,   60) (  58,   62) (  59,   67) (  66,   60) (  40,   50) (  70,   71) (  44,   43) (  72,   71) (  56,   56) (  39,   53)
          (  78,   60) (  67,   52) (  60,   65) (  61,   56) (  56,   56) (  50,   66) (  80,   71) (  47,   68) (  66,   53) (  68,   62)
          (  56,   45) (  64,   57) (  64,   73) (  73,   61) (  46,   53) (  53,   47) (  66,   59) (  66,   56) (  54,   72) (  61,   71)
          (  58,   75) (  77,   44) (  48,   60) (  65,   42) (  62,   53) (  66,   66) (  61,   60) (  50,   64) (  83,   55) (  76,   60)
          (  47,   48) (  66,   66) (  54,   55) (  77,   67) (  44,   44) (  57,   48) (  62,   72) (  74,   52) (  57,   51) (  81,   69)
          (  60,   74) (  55,   70) (  39,   56) (  82,   63) (  63,   45) (  65,   61) (  31,   58) (  64,   50) (  60,   64) (  60,   42)
          (  80,   72) (  57,   56) (  50,   63) (  65,   49) (  47,   59) (  66,   63) (  53,   65) (  59,   69) (  54,   55) (  45,   67)
          (  66,   56) (  62,   63) (  68,   67) (  43,   57) (  65,   47) (  70,   67) (  32,   63) (  51,   56) (  80,   47) (  57,   51)
          (  53,   44) (  78,   74) (  50,   56) (  84,   72) (  51,   57) (  59,   56) (  91,   68) (  36,   61) (  60,   62) (  63,   46)
          (  61,   56) (  69,   76) (  71,   48) (  38,   37) (  75,   60) (  61,   66) (  65,   54) (  74,   65) (  56,   64) (  41,   44)
          (  53,   49) (  74,   68) (  63,   60) (  65,   72) (  51,   61) (  59,   65) (  84,   56) (  77,   60) (  54,   60) (  56,   85)
          (  80,   65) (  60,   72) (  53,   73) (  37,   53) (  70,   63) (  72,   61) (  50,   58) (  65,   58) (  56,   64) (  65,   67)
          (  64,   61) (  74,   81) (  50,   66) (  65,   57) (  61,   53) (  80,   61) (  53,   70) (  55,   63) (  52,   63) (  38,   55)
          (  59,   72) (  39,   70) (  65,   56) (  53,   67) (  51,   61) (  78,   63) (  48,   46) (  67,   65) (  42,   48) (  85,   52)
          (  56,   57) (  86,   72) (  49,   64) (  82,   58) (  82,   72) (  59,   67) (  76,   77) (  50,   58) (  95,   82) (  41,   58)
          (  60,   85) (  73,   65) (  77,   66) (  73,   58) (  61,   69) (  50,   57) (  75,   77) (  61,   79) (  69,   65) (  81,   75)
          (  54,   59) (  71,   65) (  49,   70) (  65,   54) (  90,   69) (  82,   57) (  59,   76) (  76,   67) (  87,   76) (  40,   58)
          (  83,   73) (  87,   62) (  73,   64) (  59,   75) (  85,   80) (  50,   55) (  91,   88) (  53,   63) (  54,   70) (  88,   71)
